row_id	museum_id	type	url	clean_url
0	mm.domus.SW047	twitter	https://twitter.com/finchfoundrynt	https://twitter.com/finchfoundrynt
1	mm.domus.SW047	facebook	https://www.facebook.com/pages/national-trust-dartmoor/163955961320	https://www.facebook.com/pages/national-trust-dartmoor/163955961320
2	mm.domus.SW047	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
3	mm.domus.SW047	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
4	mm.wiki.280	facebook	https://www.facebook.com/visitnorfolk	https://www.facebook.com/visitnorfolk
5	mm.wiki.280	twitter	http://twitter.com/visitnorfolk	http://twitter.com/visitnorfolk
6	mm.domus.SE023	facebook	no_resource	no_resource
7	mm.domus.SE023	twitter	no_resource	no_resource
8	mm.musa.321	facebook	https://www.facebook.com/stbrideschurch	https://www.facebook.com/stbrideschurch
9	mm.musa.321	facebook	https://www.facebook.com/stbrideschoir	https://www.facebook.com/stbrideschoir
10	mm.musa.321	twitter	https://twitter.com/stbrideschurch	https://twitter.com/stbrideschurch
11	mm.musa.321	twitter	https://twitter.com/stbrides_choir	https://twitter.com/stbrides_choir
14	mm.misc.108	twitter	https://twitter.com/enginuity_org	https://twitter.com/enginuity_org
17	mm.misc.108	facebook	https://www.facebook.com/enginuityorg	https://www.facebook.com/enginuityorg
18	mm.domus.WM135	facebook	http://www.facebook.com/ntwightwickmanorandgardens	http://www.facebook.com/ntwightwickmanorandgardens
19	mm.domus.WM135	twitter	https://twitter.com/ntwightwick	https://twitter.com/ntwightwick
20	mm.domus.WM135	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
21	mm.domus.WM135	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
22	mm.musa.153	facebook	https://www.facebook.com/guildfordcathedral	https://www.facebook.com/guildfordcathedral
23	mm.musa.153	twitter	https://twitter.com/guildcath	https://twitter.com/guildcath
28	mm.ace.1209	facebook	https://www.facebook.com/bloggmuseum	https://www.facebook.com/bloggmuseum
29	mm.ace.1209	facebook	https://www.facebook.com/rnli/	https://www.facebook.com/rnli
30	mm.ace.1209	twitter	https://twitter.com/rnli	https://twitter.com/rnli
31	mm.wiki.191	facebook	no_resource	no_resource
32	mm.wiki.191	twitter	no_resource	no_resource
33	mm.ace.1244	facebook	http://www.facebook.com/museumofpolicingincheshire	http://www.facebook.com/museumofpolicingincheshire
34	mm.ace.1244	twitter	no_resource	no_resource
35	mm.misc.221	facebook	http://www.facebook.com/historicenvscotland	http://www.facebook.com/historicenvscotland
36	mm.misc.221	twitter	https://twitter.com/histenvscot	https://twitter.com/histenvscot
37	mm.domus.NI015	facebook	no_resource	no_resource
38	mm.domus.NI015	twitter	no_resource	no_resource
39	mm.fcm.074	facebook	no_resource	no_resource
40	mm.fcm.074	twitter	no_resource	no_resource
41	mm.musa.379	twitter	https://twitter.com/westapproaches	https://twitter.com/westapproaches
43	mm.musa.379	facebook	https://www.facebook.com/westernapproacheshq/	https://www.facebook.com/westernapproacheshq
44	mm.misc.129	facebook	https://www.facebook.com/thetidemillwoodbridge	https://www.facebook.com/thetidemillwoodbridge
45	mm.misc.129	twitter	https://twitter.com/tidemill_museum	https://twitter.com/tidemill_museum
50	mm.wiki.417	twitter	https://twitter.com/discoverni	https://twitter.com/discoverni
51	mm.wiki.417	facebook	https://www.facebook.com/discovernorthernireland	https://www.facebook.com/discovernorthernireland
52	mm.domus.SC121	facebook	https://www.facebook.com/grantownmuseum/	https://www.facebook.com/grantownmuseum
54	mm.domus.SC121	twitter	no_resource	no_resource
55	mm.musa.141	facebook	https://www.facebook.com/sandwellmuseums/	https://www.facebook.com/sandwellmuseums
56	mm.musa.141	twitter	https://twitter.com/share	https://twitter.com/share
57	mm.musa.141	facebook	https://www.facebook.com/sandwellcouncil	https://www.facebook.com/sandwellcouncil
58	mm.musa.141	twitter	https://twitter.com/sandwellcouncil	https://twitter.com/sandwellcouncil
59	mm.domus.SW236	facebook	https://www.facebook.com/ntenglishriviera	https://www.facebook.com/ntenglishriviera
60	mm.domus.SW236	twitter	https://twitter.com/ntriviera	https://twitter.com/ntriviera
62	mm.domus.SW236	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
63	mm.domus.SW236	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
64	mm.domus.NE037	facebook	https://www.facebook.com/lady-waterford-hall-104831304540672/	https://www.facebook.com/lady-waterford-hall-104831304540672
65	mm.domus.NE037	twitter	no_resource	no_resource
66	mm.wiki.208	facebook	https://www.facebook.com/pages/hatfield-house/47715563538	https://www.facebook.com/pages/hatfield-house/47715563538
67	mm.wiki.208	twitter	https://twitter.com/hatfield_house	https://twitter.com/hatfield_house
68	mm.domus.SC247	facebook	https://www.facebook.com/liveborders	https://www.facebook.com/liveborders
69	mm.domus.SC247	twitter	https://twitter.com/liveborders	https://twitter.com/liveborders
70	mm.mald.132	facebook	http://www.facebook.com/risca-museum-1000625513283741/	http://www.facebook.com/risca-museum-1000625513283741
71	mm.mald.132	twitter	no_resource	no_resource
72	mm.domus.NW028	facebook	https://www.facebook.com/nantwichmuseum/	https://www.facebook.com/nantwichmuseum
73	mm.domus.NW028	twitter	https://twitter.com/nantwichmuseum	https://twitter.com/nantwichmuseum
74	mm.mald.086	facebook	https://www.facebook.com/artukdotorg	https://www.facebook.com/artukdotorg
75	mm.mald.086	twitter	https://twitter.com/artukdotorg	https://twitter.com/artukdotorg
76	mm.domus.NW187	twitter	https://twitter.com/quakertapestry	https://twitter.com/quakertapestry
77	mm.domus.NW187	facebook	https://www.facebook.com/quaker-tapestry-224929027566144/	https://www.facebook.com/quaker-tapestry-224929027566144
78	mm.misc.123	facebook	no_resource	no_resource
79	mm.misc.123	twitter	no_resource	no_resource
80	mm.domus.WM093	twitter	https://twitter.com/waterworkmuseum	https://twitter.com/waterworkmuseum
85	mm.domus.WM093	facebook	https://www.facebook.com/waterworkmuseum/	https://www.facebook.com/waterworkmuseum
93	mm.domus.WM093	facebook	https://www.facebook.com/waterworks-museum-hereford-368448336634117/?fref=ts	https://www.facebook.com/waterworks-museum-hereford-368448336634117
94	mm.domus.SE150	twitter	https://twitter.com/ukarmylogistics	https://twitter.com/ukarmylogistics
98	mm.domus.SE150	twitter	https://twitter.com/toweroflondon/status/1394943557039919105	https://twitter.com/toweroflondon
107	mm.domus.SE150	facebook	https://facebook.com/238894736208110	https://facebook.com/238894736208110
109	mm.domus.SE150	facebook	https://www.facebook.com/238894736208110/posts/3881490628615151	https://www.facebook.com/238894736208110/posts/3881490628615151
112	mm.domus.SE150	facebook	https://www.facebook.com/238894736208110/posts/3879148028849411	https://www.facebook.com/238894736208110/posts/3879148028849411
115	mm.domus.SE150	facebook	https://www.facebook.com/cateringsupportregiment/photos/a.192955530858326/2003800599773801/?type=3	https://www.facebook.com/cateringsupportregiment/photos/a.192955530858326/2003800599773801
116	mm.domus.SE083	facebook	https://www.facebook.com/royalpharmsoc/	https://www.facebook.com/royalpharmsoc
117	mm.domus.SE083	twitter	https://twitter.com/rpharms	https://twitter.com/rpharms
118	mm.ace.1104	facebook	https://www.facebook.com/thinktankmuseum	https://www.facebook.com/thinktankmuseum
119	mm.ace.1104	twitter	https://twitter.com/thinktankmuseum	https://twitter.com/thinktankmuseum
120	mm.musa.371	facebook	https://www.facebook.com/waterperrygardens	https://www.facebook.com/waterperrygardens
121	mm.musa.371	twitter	https://twitter.com/waterperry	https://twitter.com/waterperry
122	mm.domus.SW221	facebook	http://www.facebook.com/stourheadnationaltrust	http://www.facebook.com/stourheadnationaltrust
123	mm.domus.SW221	twitter	https://twitter.com/ntstourhead	https://twitter.com/ntstourhead
124	mm.domus.SW221	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
125	mm.domus.SW221	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
126	mm.domus.SC075	facebook	no_resource	no_resource
127	mm.domus.SC075	twitter	no_resource	no_resource
128	mm.aim.0342	facebook	https://en-gb.facebook.com/vivacitypeterborough/	https://en-gb.facebook.com/vivacitypeterborough
129	mm.aim.0342	twitter	https://twitter.com/vivacitypboro	https://twitter.com/vivacitypboro
132	mm.domus.SE564	twitter	https://twitter.com/redbridgemuseum/status/1243493178965200896	https://twitter.com/redbridgemuseum
134	mm.domus.SE564	facebook	https://www.facebook.com/redbridgemuseum/	https://www.facebook.com/redbridgemuseum
136	mm.domus.SE564	facebook	https://www.facebook.com/redbridgelive	https://www.facebook.com/redbridgelive
137	mm.domus.SE564	twitter	https://twitter.com/redbridgelive	https://twitter.com/redbridgelive
138	mm.hha.144	twitter	https://twitter.com/hoghtontower	https://twitter.com/hoghtontower
139	mm.hha.144	facebook	https://www.facebook.com/pages/hoghton-tower/136673936402302	https://www.facebook.com/pages/hoghton-tower/136673936402302
140	mm.domus.EM019	twitter	https://twitter.com/visitnotts?lang=en-gb	https://twitter.com/visitnotts
142	mm.domus.EM019	facebook	https://www.facebook.com/visitnotts	https://www.facebook.com/visitnotts
148	mm.domus.SC205	facebook	no_resource	no_resource
149	mm.domus.SC205	twitter	no_resource	no_resource
150	mm.domus.SE451	facebook	http://www.facebook.com/kentlifefamilyfun	http://www.facebook.com/kentlifefamilyfun
151	mm.domus.SE451	twitter	http://twitter.com/#!/kent_life	http://twitter.com/#!/kent_life
152	mm.domus.SW182	twitter	https://twitter.com/englishheritage	https://twitter.com/englishheritage
153	mm.domus.SW182	facebook	https://www.facebook.com/englishheritage	https://www.facebook.com/englishheritage
158	mm.domus.SW182	facebook	http://www.facebook.com/pendenniscastle	http://www.facebook.com/pendenniscastle
161	mm.fcm.056	facebook	https://www.facebook.com/theclinkprison/	https://www.facebook.com/theclinkprison
162	mm.fcm.056	twitter	https://twitter.com/theclinkprison?lang=en-gb	https://twitter.com/theclinkprison
165	mm.ace.1143	facebook	no_resource	no_resource
166	mm.ace.1143	twitter	no_resource	no_resource
167	mm.hha.050	facebook	no_resource	no_resource
168	mm.hha.050	twitter	no_resource	no_resource
169	mm.wiki.498	facebook	no_resource	no_resource
170	mm.wiki.498	twitter	no_resource	no_resource
171	mm.musa.037	twitter	https://twitter.com/beaulieu_hants	https://twitter.com/beaulieu_hants
172	mm.musa.037	facebook	https://www.facebook.com/nationalmotormuseum	https://www.facebook.com/nationalmotormuseum
173	mm.musa.335	facebook	https://www.facebook.com/teddy-bear-museum-dorchester-120261464783901/	https://www.facebook.com/teddy-bear-museum-dorchester-120261464783901
174	mm.musa.335	twitter	https://twitter.com/goldsaverpass	https://twitter.com/goldsaverpass
175	mm.musa.299	twitter	https://twitter.com/salvarmyarchive	https://twitter.com/salvarmyarchive
176	mm.musa.299	facebook	https://facebook.com/salvationarmyuk/	https://facebook.com/salvationarmyuk
177	mm.musa.299	twitter	https://twitter.com/salvationarmyuk	https://twitter.com/salvationarmyuk
178	mm.domus.NE083	facebook	no_resource	no_resource
179	mm.domus.NE083	twitter	no_resource	no_resource
180	mm.domus.WA096	twitter	https://twitter.com/visitwales	https://twitter.com/visitwales
181	mm.domus.WA096	facebook	https://www.facebook.com/visitwales/	https://www.facebook.com/visitwales
182	mm.domus.WA096	twitter	https://twitter.com/visitwalestrade?lang=en	https://twitter.com/visitwalestrade
183	mm.domus.WA096	twitter	https://twitter.com/meetinwales?lang=en	https://twitter.com/meetinwales
184	mm.domus.NW133	facebook	no_resource	no_resource
185	mm.domus.NW133	twitter	no_resource	no_resource
186	mm.MDN.016	facebook	https://www.facebook.com/seamus-heaney-homeplace-583247961843136/	https://www.facebook.com/seamus-heaney-homeplace-583247961843136
187	mm.MDN.016	twitter	https://twitter.com/shhomeplace	https://twitter.com/shhomeplace
188	mm.wiki.483	facebook	https://www.facebook.com/practicalactionpublishing/	https://www.facebook.com/practicalactionpublishing
189	mm.wiki.483	twitter	https://twitter.com/pa_publishinguk	https://twitter.com/pa_publishinguk
190	mm.domus.EM083	facebook	https://www.facebook.com/boilerhouseouseburn/	https://www.facebook.com/boilerhouseouseburn
191	mm.domus.EM083	facebook	https://www.facebook.com/boilerhousejesmond/	https://www.facebook.com/boilerhousejesmond
192	mm.domus.EM083	twitter	no_resource	no_resource
193	mm.musa.228	facebook	no_resource	no_resource
194	mm.musa.228	twitter	no_resource	no_resource
195	mm.wiki.156	facebook	https://www.facebook.com/pages/dennis-severs-house/568755499809506	https://www.facebook.com/pages/dennis-severs-house/568755499809506
196	mm.wiki.156	twitter	https://twitter.com/dennissevershse	https://twitter.com/dennissevershse
201	mm.misc.173	facebook	https://www.facebook.com/ntenglishriviera	https://www.facebook.com/ntenglishriviera
202	mm.misc.173	twitter	https://twitter.com/ntriviera	https://twitter.com/ntriviera
203	mm.misc.173	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
204	mm.misc.173	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
205	mm.domus.SC160	twitter	https://twitter.com/paisleymuseum?ref_src=twsrc%5etfw	https://twitter.com/paisleymuseum
206	mm.domus.SC160	facebook	no_resource	no_resource
207	mm.ace.1229	facebook	https://www.facebook.com/chasewaterrailway	https://www.facebook.com/chasewaterrailway
208	mm.ace.1229	twitter	https://twitter.com/chasewaterrail	https://twitter.com/chasewaterrail
211	mm.ace.1229	facebook	https://www.facebook.com/thesidingstearoom/?__cft__[0]=azx6wt76swvr2xzcuxin5zk7-xszkle5tjbqrgrruaytipotgezz2lxiylmolc54zncbrwcyu8k8qgh3rlbf9togk_tghri7nuoyls3e5qlottvgvgbhmedz9k5_aaccrk0ehdv3rm86kolxpfjgya-pn_docrcm2_fopbc5pvlud8uk0d6v6c7w_5xy_7x6uxa&__tn__=kk-r	https://www.facebook.com/thesidingstearoom
212	mm.ace.1229	facebook	https://www.facebook.com/chasewaterrailwayshop/?__cft__[0]=azx6wt76swvr2xzcuxin5zk7-xszkle5tjbqrgrruaytipotgezz2lxiylmolc54zncbrwcyu8k8qgh3rlbf9togk_tghri7nuoyls3e5qlottvgvgbhmedz9k5_aaccrk0ehdv3rm86kolxpfjgya-pn_docrcm2_fopbc5pvlud8uk0d6v6c7w_5xy_7x6uxa&__tn__=kk-r	https://www.facebook.com/chasewaterrailwayshop
214	mm.New.35	facebook	no_resource	no_resource
215	mm.New.35	twitter	no_resource	no_resource
216	mm.New.22	facebook	https://www.facebook.com/cateranecomuseum/	https://www.facebook.com/cateranecomuseum
217	mm.New.22	twitter	https://twitter.com/cateraneco	https://twitter.com/cateraneco
218	mm.domus.SE524	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
219	mm.domus.SE524	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
220	mm.ace.1204	facebook	https://www.facebook.com/dehavmuseum/	https://www.facebook.com/dehavmuseum
221	mm.ace.1204	twitter	https://twitter.com/dehavmuseum	https://twitter.com/dehavmuseum
222	mm.aim.0222	facebook	https://www.facebook.com/combe-mill-265011663864445	https://www.facebook.com/combe-mill-265011663864445
223	mm.aim.0222	twitter	http://www.twitter.com/@combemill1912	http://www.twitter.com/combemill1912
224	mm.domus.NW121	twitter	http://twitter.com/blackburnmuseum	http://twitter.com/blackburnmuseum
225	mm.domus.NW121	facebook	http://facebook.com/blackburnmuseum	http://facebook.com/blackburnmuseum
226	mm.ace.1150	facebook	https://www.facebook.com/kensingtonpalace/	https://www.facebook.com/kensingtonpalace
227	mm.ace.1150	twitter	https://twitter.com/hrp_palaces	https://twitter.com/hrp_palaces
228	mm.aim.1190	facebook	https://www.facebook.com/scottish-fire-and-rescue-service-heritage-trust-132095200316138/timeline/?ref=hl	https://www.facebook.com/scottish-fire-and-rescue-service-heritage-trust-132095200316138/timeline
229	mm.aim.1190	twitter	https://twitter.com/sfrhttweet	https://twitter.com/sfrhttweet
230	mm.wiki.189	facebook	https://www.facebook.com/elizabethgaskellshouse	https://www.facebook.com/elizabethgaskellshouse
231	mm.wiki.189	twitter	https://twitter.com/gaskellshouse	https://twitter.com/gaskellshouse
232	mm.domus.YH088	facebook	https://en-gb.facebook.com/pages/ripon-museums/258896055896?sk=wall&filter=12	https://en-gb.facebook.com/pages/ripon-museums/258896055896
233	mm.domus.YH088	twitter	https://twitter.com/#!/riponmuseums	https://twitter.com/#!/riponmuseums
234	mm.wiki.127	facebook	http://www.facebook.com/thegibberdgallery	http://www.facebook.com/thegibberdgallery
235	mm.wiki.127	twitter	http://www.twitter.com/gibberdgallery2	http://www.twitter.com/gibberdgallery2
236	mm.wiki.127	twitter	https://twitter.com/	https://twitter.com
237	mm.domus.SE345	twitter	https://twitter.com/thecurveslough	https://twitter.com/thecurveslough
238	mm.domus.SE345	facebook	https://www.facebook.com/thesloughcurve/	https://www.facebook.com/thesloughcurve
239	mm.domus.SE520	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
240	mm.domus.SE520	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
241	mm.musa.046	facebook	http://www.facebook.com/historicenvscotland	http://www.facebook.com/historicenvscotland
242	mm.musa.046	twitter	https://twitter.com/histenvscot	https://twitter.com/histenvscot
243	mm.wiki.116	facebook	no_resource	no_resource
244	mm.wiki.116	twitter	no_resource	no_resource
245	mm.aim.0470	facebook	https://www.facebook.com/ifmop	https://www.facebook.com/ifmop
246	mm.aim.0470	twitter	https://www.twitter.com/internalfire	https://www.twitter.com/internalfire
249	mm.aim.0470	twitter	https://twitter.com/internalfire	https://twitter.com/internalfire
250	mm.domus.SW065	facebook	http://facebook.com/museumofgloucester	http://facebook.com/museumofgloucester
251	mm.domus.SW065	twitter	https://twitter.com/museumofglos	https://twitter.com/museumofglos
258	mm.domus.SW230	facebook	https://www.facebook.com/alarondent/	https://www.facebook.com/alarondent
259	mm.domus.SW230	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
260	mm.domus.SW230	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
261	mm.domus.NI003	facebook	https://www.facebook.com/pages/enniskillen-castle-fermanagh-county-museum/377250212385221	https://www.facebook.com/pages/enniskillen-castle-fermanagh-county-museum/377250212385221
262	mm.domus.NI003	twitter	https://twitter.com/ecmfcm	https://twitter.com/ecmfcm
267	mm.New.36	twitter	https://twitter.com/museumofcomedy	https://twitter.com/museumofcomedy
268	mm.New.36	facebook	https://www.facebook.com/museumofcomedy	https://www.facebook.com/museumofcomedy
269	mm.domus.SW041	facebook	no_resource	no_resource
270	mm.domus.SW041	twitter	no_resource	no_resource
271	mm.mgs.370	facebook	no_resource	no_resource
272	mm.mgs.370	twitter	no_resource	no_resource
273	mm.wiki.174	facebook	no_resource	no_resource
274	mm.wiki.174	twitter	no_resource	no_resource
275	mm.domus.YH083	facebook	https://www.facebook.com/artukdotorg	https://www.facebook.com/artukdotorg
276	mm.domus.YH083	twitter	https://twitter.com/artukdotorg	https://twitter.com/artukdotorg
277	mm.domus.SE048	twitter	https://twitter.com/museumoflondon	https://twitter.com/museumoflondon
278	mm.domus.SE048	facebook	https://www.facebook.com/museumoflondon/	https://www.facebook.com/museumoflondon
279	mm.domus.SC222	facebook	https://www.facebook.com/artcollectionstirling	https://www.facebook.com/artcollectionstirling
280	mm.domus.SC222	facebook	https://www.facebook.com/universityofstirling/	https://www.facebook.com/universityofstirling
281	mm.domus.SC222	twitter	https://www.twitter.com/stiruni	https://www.twitter.com/stiruni
282	mm.domus.SE472	twitter	https://twitter.com/englishheritage	https://twitter.com/englishheritage
283	mm.domus.SE472	facebook	https://www.facebook.com/englishheritage	https://www.facebook.com/englishheritage
290	mm.domus.WM022	facebook	https://www.facebook.com/historicengland/	https://www.facebook.com/historicengland
291	mm.domus.WM022	twitter	https://twitter.com/historicengland	https://twitter.com/historicengland
292	mm.domus.SE152	facebook	https://www.facebook.com/derehamhistory	https://www.facebook.com/derehamhistory
293	mm.domus.SE152	twitter	https://twitter.com/bonnersmuseum	https://twitter.com/bonnersmuseum
294	mm.wiki.286	facebook	https://www.facebook.com/britainexpress/	https://www.facebook.com/britainexpress
295	mm.wiki.286	twitter	no_resource	no_resource
296	mm.domus.SE096	facebook	https://en-gb.facebook.com/wallacecollection/	https://en-gb.facebook.com/wallacecollection
297	mm.domus.SE096	twitter	https://twitter.com/wallacemuseum	https://twitter.com/wallacemuseum
298	mm.wiki.053	facebook	no_resource	no_resource
299	mm.wiki.053	twitter	no_resource	no_resource
300	mm.musa.246	facebook	no_resource	no_resource
301	mm.musa.246	twitter	no_resource	no_resource
302	mm.domus.YH133	facebook	no_resource	no_resource
303	mm.domus.YH133	twitter	no_resource	no_resource
304	mm.domus.WA048	facebook	https://www.facebook.com/amgueddfa-forwrol-ll%c5%b7n-maritime-museum-326056434130081/	https://www.facebook.com/amgueddfa-forwrol-ll%c5%b7n-maritime-museum-326056434130081
305	mm.domus.WA048	twitter	https://twitter.com/amgllynmus	https://twitter.com/amgllynmus
306	mm.ace.266	twitter	https://twitter.com/museumercianwfr/	https://twitter.com/museumercianwfr
307	mm.ace.266	facebook	https://www.facebook.com/museumwfr/	https://www.facebook.com/museumwfr
308	mm.wiki.385	facebook	no_resource	no_resource
309	mm.wiki.385	twitter	no_resource	no_resource
310	mm.wiki.226	facebook	https://www.facebook.com/lullingstoneworldgarden/	https://www.facebook.com/lullingstoneworldgarden
311	mm.wiki.226	twitter	https://twitter.com/lullingstone	https://twitter.com/lullingstone
318	mm.musa.322	facebook	no_resource	no_resource
319	mm.musa.322	twitter	no_resource	no_resource
320	mm.musa.097	facebook	https://www.facebook.com/gem-rock-museum-506321386070060	https://www.facebook.com/gem-rock-museum-506321386070060
321	mm.musa.097	twitter	https://twitter.com/gemrockmuseum	https://twitter.com/gemrockmuseum
322	mm.fcm.162	facebook	no_resource	no_resource
323	mm.fcm.162	twitter	no_resource	no_resource
324	mm.domus.SE240	facebook	https://www.facebook.com/the-cowper-and-newton-museum-133821379969875/	https://www.facebook.com/the-cowper-and-newton-museum-133821379969875
325	mm.domus.SE240	twitter	https://twitter.com/cowpnewtmuseum	https://twitter.com/cowpnewtmuseum
326	mm.domus.NW024	facebook	no_resource	no_resource
327	mm.domus.NW024	twitter	no_resource	no_resource
328	mm.domus.WA093	twitter	https://twitter.com/ntplasnewydd	https://twitter.com/ntplasnewydd
329	mm.domus.WA093	facebook	https://www.facebook.com/ntplasnewydd	https://www.facebook.com/ntplasnewydd
330	mm.domus.WA093	facebook	http://www.facebook.com/nationaltrust	http://www.facebook.com/nationaltrust
331	mm.domus.WA093	twitter	http://www.twitter.com/nationaltrust	http://www.twitter.com/nationaltrust
332	mm.domus.NI014	twitter	https://twitter.com/dcsdcouncil	https://twitter.com/dcsdcouncil
333	mm.domus.NI014	facebook	https://www.facebook.com/derrycityandstrabanedistrictcouncil	https://www.facebook.com/derrycityandstrabanedistrictcouncil
334	mm.domus.NI014	facebook	https://www.facebook.com/towermuseum	https://www.facebook.com/towermuseum
335	mm.mgs.281	facebook	https://www.facebook.com/galleryofmodernart.glasgowmuseums/	https://www.facebook.com/galleryofmodernart.glasgowmuseums
336	mm.mgs.281	twitter	https://twitter.com/glasgowgoma?lang=en	https://twitter.com/glasgowgoma
337	mm.mgs.281	facebook	https://en-gb.facebook.com/glasgowlife	https://en-gb.facebook.com/glasgowlife
338	mm.mgs.281	twitter	https://twitter.com/glasgowlife	https://twitter.com/glasgowlife
339	mm.mgs.350	facebook	https://www.facebook.com/pages/scottish-vintage-bus-museum/101255786647620	https://www.facebook.com/pages/scottish-vintage-bus-museum/101255786647620
341	mm.mgs.350	twitter	no_resource	no_resource
342	mm.domus.SC264	facebook	https://www.facebook.com/nacheritage/	https://www.facebook.com/nacheritage
343	mm.domus.SC264	twitter	https://twitter.com/nacheritage	https://twitter.com/nacheritage
344	mm.domus.SC264	facebook	https://www.facebook.com/visitscotland/	https://www.facebook.com/visitscotland
345	mm.domus.SC264	twitter	https://twitter.com/visitscotland	https://twitter.com/visitscotland
346	mm.musa.130	twitter	https://twitter.com/ebmuseum	https://twitter.com/ebmuseum
347	mm.musa.130	facebook	https://www.facebook.com/experiencebarnsley	https://www.facebook.com/experiencebarnsley
350	mm.aim.0817	facebook	https://www.facebook.com/rcobsgyn	https://www.facebook.com/rcobsgyn
351	mm.aim.0817	twitter	https://www.twitter.com/rcobsgyn	https://www.twitter.com/rcobsgyn
352	mm.aim.0817	twitter	http://www.twitter.com/rcobsgyn	http://www.twitter.com/rcobsgyn
354	mm.aim.1076	facebook	http://www.facebook.com/boughtonhouse	http://www.facebook.com/boughtonhouse
355	mm.aim.1076	facebook	https://www.facebook.com/pages/boughton-house-northamptonshire/104343492938726	https://www.facebook.com/pages/boughton-house-northamptonshire/104343492938726
356	mm.aim.1076	twitter	no_resource	no_resource
357	mm.domus.SC185	facebook	https://www.facebook.com/whichmuseum	https://www.facebook.com/whichmuseum
358	mm.domus.SC185	twitter	https://www.twitter.com/whichmuseum	https://www.twitter.com/whichmuseum
359	mm.domus.EM111	twitter	https://twitter.com/visitcastleton	https://twitter.com/visitcastleton
361	mm.domus.EM111	facebook	no_resource	no_resource
362	mm.domus.SW064	facebook	https://www.facebook.com/glastonburyabbeysomerset	https://www.facebook.com/glastonburyabbeysomerset
363	mm.domus.SW064	twitter	https://twitter.com/glastonburyabbe	https://twitter.com/glastonburyabbe
366	mm.domus.YH032	facebook	no_resource	no_resource
367	mm.domus.YH032	twitter	no_resource	no_resource
368	mm.aim.0340	facebook	https://www.facebook.com/firinglinemuseum	https://www.facebook.com/firinglinemuseum
369	mm.aim.0340	twitter	https://twitter.com/firingline	https://twitter.com/firingline
370	mm.domus.SW124	facebook	https://facebook.com/146425708779693	https://facebook.com/146425708779693
372	mm.domus.SW124	facebook	https://www.facebook.com/museumofsomerset/photos/a.185219368233660/3954833887938837/?type=3	https://www.facebook.com/museumofsomerset/photos/a.185219368233660/3954833887938837
374	mm.domus.SW124	facebook	https://twitter.com/intent/tweet?text=https%3a%2f%2fwww.facebook.com%2fmuseumofsomerset%2fphotos%2fa.185219368233660%2f3954833887938837%2f%3ftype%3d3	https://twitter.com/intent/tweet
375	mm.domus.SW124	facebook	https://www.linkedin.com/sharearticle?mini=true&url=https%3a%2f%2fwww.facebook.com%2fmuseumofsomerset%2fphotos%2fa.185219368233660%2f3954833887938837%2f%3ftype%3d3&title=%09%09%09%e2%9c%a8we%20are%20delighted%20to%20announce%20that%20we%20will%20be%20re-opening%20on%20wednesday%2019%20may%20%28government%20guidance%20permitting%29%20%e2%9c%a8%f0%9f%93%86free%20timed%20tickets%20will%20be%20available%20to%20book%20from%20tuesday%2011%20may%f0%9f%95%b0opening%20hours%3a%2010.00%20am%20%e2%80%93%205.00%20pm%20wednesday%20to%20saturday%20%28and%20bank%20holiday%20mondays%29we%20can%27t%20wait%20to%20see%20you%21%20%f0%9f%8e%89%09%09%09%09	https://www.linkedin.com/sharearticle
376	mm.domus.SW124	facebook	mailto:?subject=facebook&body=https%3a%2f%2fwww.facebook.com%2fmuseumofsomerset%2fphotos%2fa.185219368233660%2f3954833887938837%2f%3ftype%3d3%20-%20%0d%0a%0d%0a%09%0d%0a%09%09%e2%9c%a8we%20are%20delighted%20to%20announce%20that%20we%20will%20be%20re-opening%20on%20wednesday%2019%20may%20%28government%20guidance%20permitting%29%20%e2%9c%a8%f0%9f%93%86free%20timed%20tickets%20will%20be%20available%20to%20book%20from%20tuesday%2011%20may%f0%9f%95%b0opening%20hours%3a%2010.00%20am%20%e2%80%93%205.00%20pm%20wednesday%20to%20saturday%20%28and%20bank%20holiday%20mondays%29we%20can%27t%20wait%20to%20see%20you%21%20%f0%9f%8e%89%09%09%09%0d%0a%09	mailto:
